15870215.992407555,5361151.895760655,125568632.11183178
15590566.163471945,4622778.365491576,126586655.4710365
15353285.817799808,3983563.669807567,127463150.51239263
15151638.092263954,3430895.188548033,128217466.71918802
14980035.298962196,2953562.527816471,128866402.17322133
14833824.72370679,2541663.4201022866,129424511.85619093
14709118.248094527,2186494.1419323436,129904387.60997313
14602656.092732102,1880434.6915091367,130316909.21575876
14511697.238906771,1616835.2400918286,130671467.5210014
14433930.812015574,1389907.8216429923,130976161.36634143
14367404.023920551,1194625.5014023404,131237970.47467712
14310463.27056905,1026630.114895953,131462906.61453499
14261705.741727075,882148.917877235,131656145.34039569
14219939.479791284,757920.0108749198,131822140.50933379
14184150.268575309,651126.1126175104,131964723.61880718
14153474.074032659,559336.09401648,132087189.83195086
14127174.022121828,480453.6064320138,132192372.37144615
14104621.103229605,412672.11535082245,132282706.78141956
14085277.951848324,354435.6631814039,132360286.38497026
14068685.175149167,304404.7187816929,132426910.10606913
14054449.802685997,261426.51719094097,132484123.68012306
14042235.507728046,224509.34456295153,132533255.14770901
14031754.313219672,192800.27637491623,132575445.41040541
14022759.545573253,165565.9289957042,132611674.52543105
14015039.84006856,142175.8340494061,132642784.32588203
14008414.034593519,122088.09081445051,132669497.87459202
14002726.815386502,104836.99373578704,132692436.1908777
13997845.0005458,90022.36988640002,132712132.6295678
13993654.365306554,77300.3949806632,132729045.23971277
13990056.928193042,66375.68652143961,132743567.38528551
13986968.629721561,56994.49912812651,132756036.8711503
13984317.345822128,48938.87034845299,132766743.78382942
13982041.18693725,42021.585615447606,132775937.22744732
13980087.041141905,36081.84877864759,132783831.11007945
13978409.325851396,30981.56010560357,132790609.114043
13976968.91793898,26602.117085459144,132796428.96497557
13975732.236532677,22841.66501697625,132801426.09845035
13974670.456531879,19612.73445102726,132805716.80901709
13973758.834087253,16840.211281042124,132809400.9546317
13972976.128011726,14459.592810710252,132812564.27917756
13972304.103410276,12415.489632272747,132815280.40695745
13971727.105794331,10660.338758017895,132817612.55544765
13971231.69563447,9153.298282090065,132819615.00608344
13970806.334746901,7859.298014174461,132821334.36723892
13970441.117141398,6748.224112219735,132822810.65874639
13970127.538012302,5794.21882733835,132824078.24316037
13969858.29545603,4975.079129096251,132825166.62541488
13969627.12027063,4271.740263074475,132826101.1394663
13969428.629854191,3667.832256321045,132826903.5378895
13969258.202785471,3149.299074575017,132827592.49813995
13969111.871155698,2704.0715863151527,132828184.057258
13968986.228136702,2321.7867358655067,132828691.98512743
13968878.348627487,1993.5463995111584,132829128.104973
13968785.721127423,1711.7103194184494,132829502.56855316
13968706.18924677,1469.7183012791718,132829824.09245194
13968637.901490547,1261.9375412227141,132830100.16096824
13968579.268144904,1083.531531336989,132830337.20032376
13968528.924261082,930.3474945887999,132830540.72824433
13968485.697874265,798.8197306297416,132830715.48239511
13968448.582716784,685.8866238813313,132830865.53065935
13968416.71478996,588.9193829799733,132830994.36582707
13968389.352248805,505.660853491534,132831104.9868977
13968365.858131042,434.17298010397246,132831199.96888886
13968345.68552821,372.7916957111741,132831281.52277608
13968328.364853472,320.0881875826234,132831351.54695895
13968313.492909664,274.8356391843479,132831411.67145115
13968300.723503,235.98067362343556,132831463.29582338
13968289.759383872,202.61883409198913,132831507.62178203
13968280.345327124,173.9735306295206,132831545.68114224
13968272.262190646,149.37796318951004,132831578.35984617
13968265.321813995,128.25960026184245,132831606.41858573
13968259.36263826,110.12685177894357,132831630.51050995
13968254.24594518,94.5576261030178,132831651.19642872
13968249.852627994,81.18950474281665,132831668.95786726
13968246.08041882,69.71130610098581,132831684.20827508
13968242.841508016,59.85584188327796,132831697.3026501
13968240.060500128,51.393697561028965,132831708.54580231
13968237.672658809,44.12789211422754,132831718.19944908
13968235.62239987,37.889292748938004,132831726.48830739
13968233.861997388,32.53267785604247,132831733.60532475
13968232.35047273,27.933356567225587,132831739.7161707
13968231.052640645,23.984266219997476,132831744.96309313
13968229.938290225,20.593480167873313,132831749.4682296
13968228.981481649,17.682067923511852,132831753.33645043
13968228.159942355,15.182257823975705,132831756.65779981
13968227.454548575,13.03585944920237,132831759.50959198
13968226.84888018,11.192909071172803,132831761.95821075
13968226.32883844,9.610506602870075,132831764.06065495
13968225.882317847,8.251816973775378,132831765.86586519
13968225.498924311,7.0852126861114835,132831767.41586299
13968225.169733215,6.083537592405164,132831768.7467292
13968224.887081662,5.223474756696742,132831769.88944358
13968224.644390102,4.4850036845587065,132831770.87060621
13968224.436009174,3.8509342873931818,132831771.71305655
13968224.257088196,3.306506732683771,132831772.43640506
13968224.10346225,2.8390478655591362,132831773.05748989
13968223.971555244,2.437676203883849,132831773.59076855
13968223.858296651,2.0930486397797647,132831774.0486547
13968223.761050044,1.7971429513180777,132831774.441807
13968223.677551718,1.5430710617071683,132831774.77937722
13968223.605858007,1.3249186990382067,132831775.06922328
13968223.544300027,1.1376077242000187,132831775.31809226
13968223.491444834,0.9767779222422317,132831775.53177725
13968223.446062068,0.8386855055341631,132831775.71525241
13968223.40709531,0.7201159660827063,132831775.87278873
13968223.373637496,0.6183092483910745,132831776.00805326
13968223.344909795,0.5308955010368842,132831776.12419471
13968223.320243485,0.45583991139873925,132831776.2239166
13968223.299064387,0.3913953393973776,132831776.30954027
13968223.280879492,0.336061647662389,132831776.38305886
13968223.265265495,0.28855078141447393,132831776.44618373
13968223.251858935,0.2477567851947323,132831776.50038429
13968223.240347732,0.21273005849209353,132831776.5469222
13968223.230463931,0.18265525099281782,132831776.58688082
13968223.221977457,0.15683228289890522,132831776.62119026
13968223.214690762,0.13466004850742438,132831776.65064919
13968223.208434226,0.11562242370356599,132831776.67594334
13968223.203062212,0.09927625165060078,132831776.69766155
13968223.198449668,0.08524102700827908,132831776.71630931
13968223.194489224,0.07319003854945969,132831776.73232074
13968223.19108869,0.06284276399327063,132831776.74606854
13968223.188168908,0.05395834002213245,132831776.75787275
13968223.185661912,0.046329955478046095,132831776.76800813
13968223.183509344,0.03978003722326538,132831776.77671061
13968223.181661095,0.034156116602072656,132831776.78418279
13968223.180074144,0.02932728028337256,132831776.79059859
13968223.178711548,0.025181122867004586,132831776.79610732
13968223.177541591,0.021621130316704058,132831776.8008373
